observer,photogroup,photonum,temp,Pressure(inHg),date,month,time,TOD,season,group,count
KZ,101,4309,30,26.36,27-May-17,May,4:30pm,afternoon,dry,solitarybull,1
NM,101,4312,29,26.36,27-May-17,May,5:15pm,afternoon,dry,mixed,27
KZ,101,4313,28,26.37,27-May-17,May,5:30pm,afternoon,dry,solitarybull,1
NM,101,4314,27,26.37,27-May-17,May,5:45pm,afternoon,dry,bull,6
KZ,101,4357,25,26.43,28-May-17,May,5:30pm,afternoon,dry,solitarybull,1
KZ,101,4358,24,26.43,28-May-17,May,5:45pm,afternoon,dry,solitarybull,1
KZ,101,4377,25,26.49,29-May-17,May,11:30am,morning,dry,bull,2
KZ,101,4378,26,26.49,29-May-17,May,11:45am,morning,dry,bull,2
KZ,101,4379,26,26.49,29-May-17,May,12:00pm,midday,dry,bull,2
KZ,101,4380,26,26.49,29-May-17,May,12:15pm,midday,dry,bull,2
KZ,101,4381,27,26.47,29-May-17,May,12:30pm,midday,dry,solitarybull,1
KZ,101,4382,27,26.47,29-May-17,May,12:45pm,midday,dry,bull,2
KZ,101,4383,27,26.46,29-May-17,May,1:00pm,midday,dry,solitarybull,1
NM,101,4384,28,26.45,29-May-17,May,1:15pm,midday,dry,bull,3
NM,101,4385,28,26.45,29-May-17,May,1:30pm,midday,dry,mixed,27
NM,101,4386,28,26.44,29-May-17,May,1:45pm,midday,dry,mixed,15
NM,101,4387,28,26.44,29-May-17,May,2:00pm,midday,dry,mixed,18
NM,101,4388,28,26.44,29-May-17,May,2:15pm,midday,dry,family,28
NM,101,4389,29,26.44,29-May-17,May,2:30pm,midday,dry,mixed,23
NM,101,4390,29,26.43,29-May-17,May,2:45pm,midday,dry,bull,2
NM,101,4394,29,26.43,29-May-17,May,3:45pm,afternoon,dry,mixed,19
KZ,101,4397,28,26.43,29-May-17,May,4:30pm,afternoon,dry,solitarybull,1
KZ,101,4399,28,26.44,29-May-17,May,5:00pn,afternoon,dry,solitarybull,1
KZ,101,4400,27,26.44,29-May-17,May,5:15pm,afternoon,dry,bull,2
NM,101,4402,25,26.45,29-May-17,May,5:45pm,afternoon,dry,solitarybull,1
KZ,101,4411,21,26.52,30-May-17,May,9:00am,morning,dry,solitarybull,1
KZ,101,4412,21,26.52,30-May-17,May,9:15am,morning,dry,solitarybull,1
KZ,101,4430,28,26.44,30-May-17,May,1:45pm,midday,dry,bull,2
KZ,101,4431,28,26.44,30-May-17,May,2:00pm,midday,dry,bull,2
KZ,101,4432,29,26.43,30-May-17,May,2:15pm,midday,dry,bull,2
KZ,101,4433,29,26.44,30-May-17,May,2:30pm,midday,dry,bull,6
KZ,101,4434,29,26.43,30-May-17,May,2:45pm,midday,dry,bull,6
NM,101,4435,29,26.43,30-May-17,May,3:00pm,midday,dry,mixed,33
NM,101,4436,29,26.43,30-May-17,May,3:15pm,midday,dry,mixed,45
NM,101,4437,29,26.43,30-May-17,May,3:30pm,midday,dry,mixed,12
KZ,101,4438,28,26.43,30-May-17,May,3:45pm,afternoon,dry,bull,4
KZ,101,4439,28,26.43,30-May-17,May,4:00pm,afternoon,dry,solitarybull,1
KZ,101,4476,27,26.45,31-May-17,May,2:15pm,midday,dry,solitarybull,1
KZ,101,4477,28,26.45,31-May-17,May,2:30pm,midday,dry,solitarybull,1
KZ,101,4478,28,26.44,31-May-17,May,2:45pm,midday,dry,bull,2
KZ,101,4479,27,26.45,31-May-17,May,3:00pm,midday,dry,bull,3
KZ,101,4480,27,26.44,31-May-17,May,3:15pm,midday,dry,solitarybull,1
KZ,101,4481,27,26.44,31-May-17,May,3:30pm,midday,dry,solitarybull,1
KZ,101,4485,27,26.44,31-May-17,May,4:30pm,afternoon,dry,solitarybull,1
KZ,101,4487,26,26.45,31-May-17,May,5:00pm,afternoon,dry,solitarybull,1
KZ,101,4488,26,26.45,31-May-17,May,5:15pm,afternoon,dry,mixed,42
KZ,101,4489,25,26.46,31-May-17,May,5:30pm,afternoon,dry,mixed,40
KZ,101,4517,26,26.48,1-Jun-17,Jun,1:30pm,midday,dry,bull,2
AO,101,4518,26,26.47,1-Jun-17,Jun,1:45pm,midday,dry,bull,2
KZ,101,4519,26,26.47,1-Jun-17,Jun,2:00pm,midday,dry,bull,2
AO,101,4520,26,26.46,1-Jun-17,Jun,2:15pm,midday,dry,bull,2
KZ,101,4521,26,26.46,1-Jun-17,Jun,2:30pm,midday,dry,solitarybull,1
KZ,101,4529,26,26.45,1-Jun-17,Jun,4:30pm,afternoon,dry,mixed,35
AO,101,4530,26,26.46,1-Jun-17,Jun,4:45pm,afternoon,dry,mixed,42
KZ,101,4533,24,26.47,1-Jun-17,Jun,5:30pm,afternoon,dry,solitarybull,1
AO,101,4534,23,26.47,1-Jun-17,Jun,5:45pm,afternoon,dry,solitarybull,1
AO,101,4550,24,26.5,2-Jun-17,Jun,10:45am,morning,dry,bull,2
AO,101,4562,26,26.43,2-Jun-17,Jun,1:45pm,midday,dry,solitarybull,1
KZ,101,4563,27,26.43,2-Jun-17,Jun,2:00pm,midday,dry,bull,2
AO,101,4564,27,26.42,2-Jun-17,Jun,2:15pm,midday,dry,bull,2
KZ,101,4565,27,26.42,2-Jun-17,Jun,2:30pm,midday,dry,mixed,31
AO,101,4566,27,26.42,2-Jun-17,Jun,2:45pm,midday,dry,mixed,19
KZ,101,4567,27,26.42,2-Jun-17,Jun,3:00pm,midday,dry,mixed,31
AO,101,4568,27,26.42,2-Jun-17,Jun,3:15pm,midday,dry,bull,6
KZ,101,4569,27,26.41,2-Jun-17,Jun,3:30pm,midday,dry,bull,5
AO,101,4570,27,26.41,2-Jun-17,Jun,3:45pm,afternoon,dry,bull,5
KZ,101,4571,27,26.41,2-Jun-17,Jun,4:00pm,afternoon,dry,bull,3
AO,101,4572,26,26.41,2-Jun-17,Jun,4:15pm,afternoon,dry,family,14
KZ,101,4573,26,26.42,2-Jun-17,Jun,4:30pm,afternoon,dry,family,9
KZ,101,4587,21,26.51,3-Jun-17,Jun,9:00am,morning,dry,solitarybull,1
KZ,101,4597,27,26.49,3-Jun-17,Jun,11:30am,morning,dry,solitarybull,1
AO,101,4598,28,26.47,3-Jun-17,Jun,11:45am,morning,dry,solitarybull,1
KZ,101,4599,27,26.47,3-Jun-17,Jun,12:00pm,midday,dry,solitarybull,1
AO,101,4600,28,26.46,3-Jun-17,Jun,12:15pm,midday,dry,mixed,30
KZ,101,4601,27,26.45,3-Jun-17,Jun,12:30pm,midday,dry,solitarybull,1
AO,101,4602,28,26.44,3-Jun-17,Jun,12:45pm,midday,dry,solitarybull,1
KZ,101,4603,28,26.43,3-Jun-17,Jun,1:00pm,midday,dry,solitarybull,1
AO,101,4604,28,26.42,3-Jun-17,Jun,1:15pm,midday,dry,solitarybull,1
KZ,101,4609,28,26.39,3-Jun-17,Jun,2:30pm,midday,dry,solitarybull,1
AO,101,4610,28,26.39,3-Jun-17,Jun,2:45pm,midday,dry,mixed,56
KZ,101,4611,28,26.39,3-Jun-17,Jun,3:00pm,midday,dry,mixed,49
AO,101,4612,28,26.39,3-Jun-17,Jun,3:15 PM,midday,dry,family,28
KZ,101,4613,28,26.39,3-Jun-17,Jun,3:30pm,midday,dry,mixed,33
AO,101,4614,28,26.39,3-Jun-17,Jun,3:45pm,afternoon,dry,mixed,49
KZ,101,4615,28,26.39,3-Jun-17,Jun,4:00pm,afternoon,dry,mixed,45
AO,101,4616,28,26.39,3-Jun-17,Jun,4:15pm,afternoon,dry,mixed,30
KZ,101,4617,28,26.39,3-Jun-17,Jun,4:30pm,afternoon,dry,mixed,30
AO,101,4618,27,26.4,3-Jun-17,Jun,4:45pm,afternoon,dry,mixed,26
KZ,101,4619,28,25.4,3-Jun-17,Jun,5:00pm,afternoon,dry,bull,5
KZ,101,4621,25,26.41,3-Jun-17,Jun,5:30pm,afternoon,dry,bull,3
AO,101,4622,24,26.41,3-Jun-17,Jun,5:45pm,afternoon,dry,solitarybull,1
KZ,101,4645,28,26.4,4-Jun-17,Jun,12:30pm,midday,dry,bull,4
AO,101,4646,28,26.4,4-Jun-17,Jun,12:45pm,midday,dry,bull,4
KZ,101,4647,29,26.39,4-Jun-17,Jun,1:00pm,midday,dry,bull,4
AO,101,4648,28,26.39,4-Jun-17,Jun,1:15pm,midday,dry,bull,4
KZ,101,4649,28,26.38,4-Jun-17,Jun,1:30pm,midday,dry,bull,4
AO,101,4650,29,26.37,4-Jun-17,Jun,1:45pm,midday,dry,bull,4
KZ,101,4651,29,26.37,4-Jun-17,Jun,2:00pm,midday,dry,solitarybull,1
KZ,101,4655,29,26.36,4-Jun-17,Jun,3:00pm,midday,dry,solitarybull,1
KZ,101,4657,29,26.36,4-Jun-17,Jun,3:30pm,midday,dry,solitarybull,1
AO,101,4658,28,26.36,4-Jun-17,Jun,3:45pm,afternoon,dry,solitarybull,1
KZ,101,4659,28,26.36,4-Jun-17,Jun,4:00pm,afternoon,dry,solitarybull,1
AO,101,4662,27,26.37,4-Jun-17,Jun,4:45pm,afternoon,dry,family,19
KZ,101,4663,27,26.38,4-Jun-17,Jun,5:00pm,afternoon,dry,solitarybull,1
KZ,101,4665,26,26.39,4-Jun-17,Jun,5:30pm,afternoon,dry,family,25
AO,101,4692,30,26.38,5-Jun-17,Jun,1:15pm,midday,dry,solitarybull,1
KZ,101,4693,29,26.37,5-Jun-17,Jun,1:30pm,midday,dry,bull,3
AO,101,4694,29,26.37,5-Jun-17,Jun,1:45pm,midday,dry,bull,4
KZ,101,4695,29,26.36,5-Jun-17,Jun,2:00pm,midday,dry,bull,3
AO,101,4696,29,26.36,5-Jun-17,Jun,2:15pm,midday,dry,bull,4
KZ,101,4697,29,26.36,5-Jun-17,Jun,2:30pm,midday,dry,bull,4
AO,101,4698,29,26.36,5-Jun-17,Jun,2:45pm,midday,dry,bull,4
KZ,101,4701,29,26.36,5-Jun-17,Jun,3:30pm,midday,dry,bull,3
AO,101,4702,29,26.36,5-Jun-17,Jun,3:45pm,afternoon,dry,bull,4
KZ,101,4703,30,26.35,5-Jun-17,Jun,4:00pm,afternoon,dry,mixed,31
AO,101,4704,29,26.36,5-Jun-17,Jun,4:15pm,afternoon,dry,mixed,24
KZ,101,4705,29,26.36,5-Jun-17,Jun,4:30pm,afternoon,dry,mixed,20
AO,101,4706,29,26.37,5-Jun-17,Jun,4:45pm,afternoon,dry,mixed,4
KZ,101,4707,29,26.37,5-Jun-17,Jun,5:00pm,afternoon,dry,solitarybull,1
AO,101,4708,28,26.37,5-Jun-17,Jun,5:15pm,afternoon,dry,bull,2
KZ,101,4709,27,26.39,5-Jun-17,Jun,5:30pm,afternoon,dry,bull,3
KZ,101,4717,21,26.46,6-Jun-17,Jun,8:30am,morning,dry,solitarybull,1
AO,101,4718,22,26.46,6-Jun-17,Jun,8:45am,morning,dry,solitarybull,1
KZ,101,4719,23,26.45,6-Jun-17,Jun,9:00am,morning,dry,solitarybull,1
AO,101,4720,24,26.46,6-Jun-17,Jun,9:15am,morning,dry,solitarybull,1
KZ,101,4721,25,26.46,6-Jun-17,Jun,9:30am,morning,dry,solitarybull,1
KZ,101,4729,29,26.43,6-Jun-17,Jun,11:30am,morning,dry,family,9
AO,101,4730,30,26.42,6-Jun-17,Jun,11:45am,morning,dry,family,11
KZ,101,4733,32,26.41,6-Jun-17,Jun,12:30pm,midday,dry,solitarybull,1
AO,101,4734,32,26.4,6-Jun-17,Jun,12:45pm,midday,dry,solitarybull,1
KZ,101,4735,31,26.4,6-Jun-17,Jun,1:00pm,midday,dry,solitarybull,1
KZ,101,4747,31,26.36,6-Jun-17,Jun,4:00pm,afternoon,dry,solitarybull,1
AO,101,4750,29,26.37,6-Jun-17,Jun,4:45pm,afternoon,dry,solitarybull,1
KZ,101,4751,29,26.38,6-Jun-17,Jun,5:00pm,afternoon,dry,solitarybull,1
AO,101,4752,29,26.38,6-Jun-17,Jun,5:15pm,afternoon,dry,solitarybull,1
KZ,101,4771,29,26.44,7-Jun-17,Jun,11:00am,morning,dry,bull,3
AO,101,4772,29,26.44,7-Jun-17,Jun,11:15am,morning,dry,bull,2
KZ,101,4773,30,26.43,7-Jun-17,Jun,11:30am,morning,dry,bull,2
AO,101,4774,30,26.42,7-Jun-17,Jun,11:45am,morning,dry,bull,4
KZ,101,4775,30,26.42,7-Jun-17,Jun,12:00pm,midday,dry,bull,4
AO,101,4776,31,26.41,7-Jun-17,Jun,12:15pm,midday,dry,bull,3
KZ,101,4777,31,26.4,7-Jun-17,Jun,12:30pm,midday,dry,bull,3
AO*** Picture is uncountable,101,4798,26,26.38,7-Jun-17,Jun,5:45pm,afternoon,dry,solitarybull,1
AO,101,4820,26,26.41,8-Jun-17,Jun,12:15pm,midday,dry,family,17
KZ,101,4821,26,26.41,8-Jun-17,Jun,12:30pm,midday,dry,family,26
KZ,101,4825,27,26.38,8-Jun-17,Jun,1:30pm,midday,dry,solitarybull,1
AO,101,4826,28,26.38,8-Jun-17,Jun,1:45pm,midday,dry,solitarybull,1
KZ,101,4839,27,26.37,8-Jun-17,Jun,5:00pm,afternoon,dry,bull,3
AO,101,4840,27,26.37,8-Jun-17,Jun,5:15pm,afternoon,dry,bull,3
KZ,101,4841,26,26.38,8-Jun-17,Jun,5:30pm,afternoon,dry,solitarybull,1
AO,101,4842,24,26.38,8-Jun-17,Jun,5:45pm,afternoon,dry,bull,3
KZ,101,4863,25,26.47,9-Jun-17,Jun,12:00pm,midday,dry,solitarybull,1
AO,101,4864,25,26.46,9-Jun-17,Jun,12:15pm,midday,dry,solitarybull,1
KZ,101,4865,26,26.46,9-Jun-17,Jun,12:30pm,midday,dry,solitarybull,1
AO,101,4866,26,26.45,9-Jun-17,Jun,12:45pm,midday,dry,solitarybull,1
KZ,101,4867,26,26.44,9-Jun-17,Jun,1:00pm,midday,dry,solitarybull,1
AO,101,4870,27,26.41,9-Jun-17,Jun,1:45pm,midday,dry,solitarybull,1
KZ,101,4871,27,26.41,9-Jun-17,Jun,2:00pm,midday,dry,solitarybull,1
AO,101,4872,27,26.41,9-Jun-17,Jun,2:15pm,midday,dry,solitarybull,1
KZ,101,4873,27,26.41,9-Jun-17,Jun,2:30pm,midday,dry,solitarybull,1
AO,101,4878,27,26.41,9-Jun-17,Jun,3:45pm,afternoon,dry,family,6
KZ,101,4879,27,26.41,9-Jun-17,Jun,4:00pm,afternoon,dry,bull,2
AO,101,4880,27,26.4,9-Jun-17,Jun,4:15pm,afternoon,dry,bull,3
KZ,101,4881,27,26.4,9-Jun-17,Jun,4:30pm,afternoon,dry,bull,5
AO,101,4882,27,26.4,9-Jun-17,Jun,4:45pm,afternoon,dry,bull,2
KZ,101,4883,27,26.4,9-Jun-17,Jun,5:00pm,afternoon,dry,solitarybull,1
KZ,101,4885,25,26.41,9-Jun-17,Jun,5:30pm,afternoon,dry,solitarybull,1
AO,101,4886,24,26.41,9-Jun-17,Jun,5:45pm,afternoon,dry,solitarybull,1
AO,101,4918,28,26.4,10-Jun-17,Jun,2:45pm,midday,dry,bull,3
KZ,101,4919,28,26.39,10-Jun-17,Jun,3:00pm,midday,dry,solitarybull,1
AO,101,4922,28,26.39,10-Jun-17,Jun,3:45pm,afternoon,dry,solitarybull,1
AO,101,4926,27,26.38,10-Jun-17,Jun,4:45pm,afternoon,dry,bull,2
KZ,101,4927,27,26.39,10-Jun-17,Jun,5:00pm,afternoon,dry,solitarybull,1
AO,101,4928,26,26.4,10-Jun-17,Jun,5:15pm,afternoon,dry,solitarybull,1
AO,101,4946,24,26.46,11-Jun-17,Jun,10:45am,morning,dry,solitarybull,1
AO,101,4966,27,26.38,11-Jun-17,Jun,3:45pm,afternoon,dry,solitarybull,1
KZ,101,4967,27,26.38,11-Jun-17,Jun,4:00pm,afternoon,dry,bull,3
AO,101,4968,27,26.38,11-Jun-17,Jun,4:15pm,afternoon,dry,mixed,23
KZ,101,4969,26,26.38,11-Jun-17,Jun,4:30pm,afternoon,dry,mixed,16
AO,101,4970,26,26.38,11-Jun-17,Jun,4:45pm,afternoon,dry,bull,3
KZ,101,4971,26,26.38,11-Jun-17,Jun,5:00pm,afternoon,dry,mixed,27
AO,101,4972,25,26.38,11-Jun-17,Jun,5:15pm,afternoon,dry,mixed,29
AO,101,4990,24,26.48,12-Jun-17,Jun,10:45am,morning,dry,bull,3
KZ,101,4991,24,26.48,12-Jun-17,Jun,11:00am,morning,dry,solitarybull,1
AO,101,4992,24,26.47,12-Jun-17,Jun,11:15am,morning,dry,solitarybull,1
KZ,101,4995,25,26.45,12-Jun-17,Jun,12:00pm,midday,dry,solitarybull,1
AO,101,5004,27,26.38,12-Jun-17,Jun,2:15pm,midday,dry,solitarybull,1
KZ,101,5005,27,26.38,12-Jun-17,Jun,2:30pm,midday,dry,solitarybull,1
KZ,101,5007,27,26.38,12-Jun-17,Jun,3:00pm,midday,dry,solitarybull,1
KZ,101,5017,25,26.4,12-Jun-17,Jun,5:30pm,afternoon,dry,solitarybull,1
KZ,101,5035,24,26.47,13-Jun-17,Jun,11:00am,morning,dry,bull,1
AO,101,5036,25,26.46,13-Jun-17,Jun,11:15am,morning,dry,bull,2
KZ,101,5037,25,26.45,13-Jun-17,Jun,11:30am,morning,dry,bull,2
AO,101,5038,25,26.45,13-Jun-17,Jun,11:45am,morning,dry,bull,2
KZ,101,5039,26,26.44,13-Jun-17,Jun,12:00pm,midday,dry,solitarybull,1
AO,101,5040,26,26.44,13-Jun-17,Jun,12:15pm,midday,dry,bull,2
KZ,101,5041,26,26.43,13-Jun-17,Jun,12:30pm,midday,dry,bull,2
AO,101,5042,26,26.42,13-Jun-17,Jun,12:45pm,midday,dry,bull,2
KZ,101,5043,27,26.41,13-Jun-17,Jun,1:00pm,midday,dry,bull,2
AO,101,5044,27,26.4,13-Jun-17,Jun,1:15pm,midday,dry,bull,2
AO,101,5054,27,26.37,13-Jun-17,Jun,3:45pm,afternoon,dry,mixed,19
KZ,101,5055,27,26.37,13-Jun-17,Jun,4:00pm,afternoon,dry,mixed,19
AO,101,5056,27,26.38,13-Jun-17,Jun,4:15pm,afternoon,dry,solitarybull,1
KZ,101,5057,27,26.38,13-Jun-17,Jun,4:30pm,afternoon,dry,solitarybull,1
KZ,101,5059,27,26.38,13-Jun-17,Jun,5:00pm,afternoon,dry,solitarybull,1
KZ,101,5073,23,26.46,14-Jun-17,Jun,9:30am,morning,dry,solitarybull,1
KZ,101,5079,25,26.45,14-Jun-17,Jun,11:00am,morning,dry,solitarybull,1
KZ,101,5081,27,26.44,14-Jun-17,Jun,11:30am,morning,dry,solitarybull,1
KZ,101,5091,28,26.39,14-Jun-17,Jun,2:00pm,midday,dry,family,14
AO,101,5092,28,26.38,14-Jun-17,Jun,2:15pm,midday,dry,family,12
AO,101,5098,28,26.37,14-Jun-17,Jun,3:45pm,afternoon,dry,bull,2
KZ,101,5099,28,26.37,14-Jun-17,Jun,4:00pm,afternoon,dry,bull,3
AO,101,5100,28,26.37,14-Jun-17,Jun,4:15pm,afternoon,dry,bull,3
KZ,101,5101,27,26.38,14-Jun-17,Jun,4:30pm,afternoon,dry,bull,2
AO,101,5102,27,26.38,14-Jun-17,Jun,4:45pm,afternoon,dry,bull,4
AO,101,5106,25,26.39,14-Jun-17,Jun,5:45pm,afternoon,dry,solitarybull,1
AO,101,5132,28,26.39,15-Jun-17,Jun,1:15pm,midday,dry,bull,3
KZ,101,5133,29,26.39,15-Jun-17,Jun,1:30pm,midday,dry,bull,2
AO,101,5134,29,26.39,15-Jun-17,Jun,1:45pm,midday,dry,bull,2
KZ,101,5135,29,26.38,15-Jun-17,Jun,2:00pm,midday,dry,solitarybull,1
KZ,101,5139,29,26.37,15-Jun-17,Jun,3:00pm,midday,dry,bull,2
AO,101,5140,29,26.37,15-Jun-17,Jun,3:15pm,midday,dry,bull,3
KZ,101,5141,29,26.37,15-Jun-17,Jun,3:30pm,midday,dry,bull,3
AO,101,5142,29,26.37,15-Jun-17,Jun,3:45pm,afternoon,dry,bull,2
KZ,101,5143,28,26.37,15-Jun-17,Jun,4:00pm,afternoon,dry,bull,2
AO,101,5144,28,26.38,15-Jun-17,Jun,4:15pm,afternoon,dry,bull,3
KZ,101,5145,28,26.38,15-Jun-17,Jun,4:30pm,afternoon,dry,solitarybull,1
KZ,101,5183,29,26.37,16-Jun-17,Jun,3:00pm,midday,dry,solitarybull,1
AO,101,5184,28,26.37,16-Jun-17,Jun,3:15pm,midday,dry,solitarybull,1
AO,101,5186,28,26.37,16-Jun-17,Jun,3:45pm,afternoon,dry,solitarybull,1
KZ,101,5189,28,26.37,16-Jun-17,Jun,4:30pm,afternoon,dry,bull,2
KZ,101,5191,27,26.38,16-Jun-17,Jun,5:00pm,afternoon,dry,solitarybull,1
AO,101,5192,27,26.38,16-Jun-17,Jun,5:15pm,afternoon,dry,bull,2
KZ,101,5193,26,26.38,16-Jun-17,Jun,5:30pm,afternoon,dry,bull,3
AO,101,5194,25,26.38,16-Jun-17,Jun,5:45pm,afternoon,dry,bull,3
KZ,101,5219,29,26.34,17-Jun-17,Jun,1:00pm,midday,dry,solitarybull,1
KZ,101,5227,29,26.31,17-Jun-17,Jun,3:00pm,midday,dry,bull,2
AO,101,5228,29,26.31,17-Jun-17,Jun,3:15pm,midday,dry,bull,2
KZ,101,5229,29,26.31,17-Jun-17,Jun,3:30pm,midday,dry,solitarybull,1
AO,101,5230,29,26.31,17-Jun-17,Jun,3:45pm,afternoon,dry,bull,3
KZ,101,5231,29,26.31,17-Jun-17,Jun,4:00pm,afternoon,dry,mixed,10
AO,101,5232,28,26.31,17-Jun-17,Jun,4:15pm,afternoon,dry,bull,2
KZ,101,5233,28,26.32,17-Jun-17,Jun,4:30pm,afternoon,dry,mixed,19
AO,101,5234,28,26.32,17-Jun-17,Jun,4:45pm,afternoon,dry,solitarybull,1
KZ,101,5235,27,26.32,17-Jun-17,Jun,5:00pm,afternoon,dry,family,10
AO,101,5254,26,26.41,18-Jun-17,Jun,10:45am,morning,dry,family,22
KZ,101,5255,26,26.4,18-Jun-17,Jun,11:00am,morning,dry,family,16
KZ,101,5263,28,26.36,18-Jun-17,Jun,1:00pm,midday,dry,bull,3
AO,101,5264,28,26.34,18-Jun-17,Jun,1:15pm,midday,dry,mixed,2
KZ,101,5265,29,26.34,18-Jun-17,Jun,1:30pm,midday,dry,mixed,26
KZ,101,5267,29,26.34,18-Jun-17,Jun,2:00pm,midday,dry,solitarybull,1
KZ,101,5269,28,26.33,18-Jun-17,Jun,2:30pm,midday,dry,solitarybull,1
AO,101,5270,28,26.33,18-Jun-17,Jun,2:45pm,midday,dry,solitarybull,1
AO,101,5274,28,26.33,18-Jun-17,Jun,3:45pm,afternoon,dry,solitarybull,1
KZ,101,5275,28,26.33,18-Jun-17,Jun,4:00pm,afternoon,dry,solitarybull,1
KZ,101,5279,27,26.35,18-Jun-17,Jun,5:00pm,afternoon,dry,solitarybull,1
AO,101,5280,26,26.35,18-Jun-17,Jun,5:15pm,afternoon,dry,solitarybull,1
KZ,101,5281,25,26.35,18-Jun-17,Jun,5:30pm,afternoon,dry,solitarybull,1
AO,101,5300,26,26.45,19-Jun-17,Jun,11:15am,morning,dry,bull,3
AO,101,5302,27,26.44,19-Jun-17,Jun,11:45am,morning,dry,bull,3
AO,101,5304,27,26.43,19-Jun-17,Jun,12:15pm,midday,dry,bull,3
KZ,101,5313,29,26.39,19-Jun-17,Jun,2:30pm,midday,dry,bull,2
AO,101,5314,29,26.39,19-Jun-17,Jun,2:45pm,midday,dry,bull,3
KZ,101,5315,29,26.39,19-Jun-17,Jun,3:00pm,midday,dry,bull,2
AO,101,5316,29,26.39,19-Jun-17,Jun,3:15pm,midday,dry,bull,3
KZ,101,5317,29,26.39,19-Jun-17,Jun,3:30pm,midday,dry,solitarybull,1
AO,101,5318,28,26.39,19-Jun-17,Jun,3:45pm,afternoon,dry,solitarybull,1
KZ,101,5319,28,26.39,19-Jun-17,Jun,4:00pm,afternoon,dry,solitarybull,1
KZ,101,5323,28,26.4,19-Jun-17,Jun,5:00pm,afternoon,dry,solitarybull,1
AO,101,5324,27,26.4,19-Jun-17,Jun,5:15pm,afternoon,dry,family,9
KZ,101,5325,26,26.41,19-Jun-17,Jun,5:30pm,afternoon,dry,family,55
AO,101,5338,24,26.52,20-Jun-17,Jun,9:45am,morning,dry,solitarybull,1
KZ,101,5353,29,26.44,20-Jun-17,Jun,1:30pm,midday,dry,solitarybull,1
AO,101,5354,29,26.43,20-Jun-17,Jun,1:45pm,midday,dry,solitarybull,1
KZ,101,5357,29,26.42,20-Jun-17,Jun,2:30pm,midday,dry,solitarybull,1
KZ,101,5363,29,26.42,20-Jun-17,Jun,4:00pm,afternoon,dry,solitarybull,1
AO,101,5370,24,26.43,20-Jun-17,Jun,5:45pm,afternoon,dry,family,17
AO,101,5390,26,26.46,21-Jun-17,Jun,11:45am,morning,dry,solitarybull,1
KZ,101,5391,26,26.45,21-Jun-17,Jun,12:00pm,midday,dry,solitarybull,1
AO,101,5400,27,26.39,21-Jun-17,Jun,2:15pm,midday,dry,bull,4
KZ,101,5401,27,26.38,21-Jun-17,Jun,2:30pm,midday,dry,bull,4
AO,101,5402,27,26.38,21-Jun-17,Jun,2:45pm,midday,dry,bull,4
KZ,101,5403,27,26.37,21-Jun-17,Jun,3:00pm,midday,dry,solitarybull,1
KZ,101,5407,27,26.39,21-Jun-17,Jun,4:00pm,afternoon,dry,bull,2
KZ,101,5411,26,26.4,21-Jun-17,Jun,5:00pm,afternoon,dry,mixed,56
AO,101,5412,25,26.41,21-Jun-17,Jun,5:15pm,afternoon,dry,mixed,51
KZ,101,5413,24,26.42,21-Jun-17,Jun,5:30pm,afternoon,dry,mixed,25
AO,101,5414,23,26.42,21-Jun-17,Jun,5:45pm,afternoon,dry,mixed,20
KZ,101,5449,26,26.41,22-Jun-17,Jun,3:30pm,midday,dry,bull,2
KZ,101,5451,26,26.41,22-Jun-17,Jun,4:00pm,afternoon,dry,bull,2
AO,101,5452,26,26.41,22-Jun-17,Jun,4:15pm,afternoon,dry,solitarybull,1
KZ,101,5453,25,26.42,22-Jun-17,Jun,4:30pm,afternoon,dry,bull,3
AO,101,5454,25,26.41,22-Jun-17,Jun,4:45pm,afternoon,dry,mixed,29
AO,101,5456,24,26.43,22-Jun-17,Jun,5:15pm,afternoon,dry,solitarybull,1
KZ,101,5457,23,26.43,22-Jun-17,Jun,5:30pm,afternoon,dry,solitarybull,1
AO,101,5458,22,26.43,22-Jun-17,Jun,5:45pm,afternoon,dry,bull,3
AO,101,5476,24,26.5,23-Jun-17,Jun,11:15am,morning,dry,solitarybull,1
AO,101,5486,26,26.42,23-Jun-17,Jun,1:45pm,midday,dry,bull,2
KZ,101,5489,26,26.41,23-Jun-17,Jun,2:30pm,midday,dry,bull,2
AO,101,5500,25,26.42,23-Jun-17,Jun,5:15pm,afternoon,dry,bull,2
KZ,101,5501,23,26.42,23-Jun-17,Jun,5:30pm,afternoon,dry,bull,2
AO,101,5502,22,26.42,23-Jun-17,Jun,5:45pm,afternoon,dry,mixed,14
KZ,101,5505,9,26.51,24-Jun-17,Jun,7:30am,morning,dry,solitarybull,1
KZ,101,5529,25,26.41,24-Jun-17,Jun,1:30pm,midday,dry,solitarybull,1
KZ,101,5533,26,26.38,24-Jun-17,Jun,2:30pm,midday,dry,solitarybull,1
AO,101,5534,26,26.38,24-Jun-17,Jun,2:45pm,midday,dry,solitarybull,1
KZ,101,5535,26,26.38,24-Jun-17,Jun,3:00pm,midday,dry,solitarybull,1
AO,101,5536,26,26.38,24-Jun-17,Jun,3:15pm,midday,dry,bull,5
KZ,101,5537,26,26.38,24-Jun-17,Jun,3:30pm,midday,dry,bull,5
AO,101,5538,26,26.37,24-Jun-17,Jun,3:45pm,afternoon,dry,bull,4
